,text,lemma,gender,number,animate,count
579,בגדי,בגד,Masc,Plur,False,2411
580,בגדים,בגד,Masc,Plur,False,2216
581,בגידה,בגידה,Fem,Sing,False,2362
582,בגידות,בגידה,Fem,Plur,False,36
583,בגידות,בגידה,Masc,Plur,False,41
584,בגידת,בגידה,Fem,Sing,False,177
585,בגירות,בגירות,Fem,Plur,False,6
586,בגרויות,בגרות,Fem,Plur,False,39
587,בגרות,בגרות,Fem,Sing,False,5436
588,בד,בד,Masc,Sing,False,5280
589,בדור,בדור,Masc,Sing,False,14
590,בדי,בד,Masc,Plur,False,215
591,בדידות,בדידות,Fem,Plur,False,8
592,בדידות,בדידות,Fem,Sing,False,1578
593,בדידות,בדידות,Masc,Sing,False,2
594,בדיחה,בדיחה,Fem,Sing,False,775
595,בדיחת,בדיחה,Fem,Sing,False,18
596,בדיל,בדיל,Masc,Sing,False,266
597,בדילים,בדיל,Masc,Plur,False,4
598,בדים,בד,Masc,Plur,False,1254
599,בדיקה,בדיקה,Fem,Sing,False,7993
600,בדיקות,בדיקה,Fem,Plur,False,6746
601,בדיקת,בדיקה,Fem,Sing,False,6929
602,בהירויות,בהירות,Fem,Plur,False,19
603,בהירות,בהירות,Fem,Sing,False,2365
604,בהמ,בן,Masc,Sing,True,2
605,בוז,בוז,Masc,Sing,False,955
606,בוחן,בחן,Masc,Sing,False,436
607,בוחנים,בחן,Masc,Plur,False,80
608,בולם,בלם,Masc,Sing,True,58
609,בום,בום,Masc,Sing,False,303
610,בומ,בום,Masc,Sing,False,29
611,בומים,בום,Masc,Plur,False,15
612,בונוס,בונוס,Masc,Sing,False,1264
613,בונוסים,בונוס,Masc,Plur,False,303
614,בונקר,בונקר,Masc,Sing,False,738
615,בונקרים,בונקר,Masc,Plur,False,530
616,בועה,בועה,Fem,Sing,False,559
617,בועות,בועה,Fem,Plur,False,685
618,בועי,בועה,Masc,Sing,False,19
619,בועת,בועה,Fem,Sing,False,553
620,בוקס,בוקס,Masc,Sing,False,4
621,בוקע,בקע,Masc,Sing,False,2
622,בוקר,בוקר,Masc,Sing,True,13093
623,בוקרי,בוקר,Masc,Plur,True,4
624,בוקרים,בוקר,Masc,Plur,True,250
625,בוקרת,בוקר,Fem,Sing,True,29
626,בורסאות,בורסה,Fem,Plur,False,2
627,בורסה,בורסה,Fem,Sing,False,2396
628,בורסות,בורסה,Fem,Plur,False,348
629,בורסת,בורסה,Fem,Sing,False,512
630,בורשט,בורשט,Masc,Sing,False,10
631,בושה,בושה,Fem,Sing,False,1092
632,בושות,בושה,Fem,Plur,False,15
633,בושות,בושה,Fem,Sing,False,13
634,בושי,בושה,Masc,Plur,False,42
635,בושי,בושה,Masc,Sing,False,2
636,בושים,בושה,Masc,Plur,False,76
637,בושת,בושה,Fem,Sing,False,144
638,בושת,בושה,Masc,Sing,False,645
639,בז,בז,Masc,Sing,True,913
640,בזי,בז,Masc,Plur,True,15
641,בזיון,בזיון,Masc,Sing,False,36
642,בזים,בז,Masc,Plur,True,132
643,בחורה,בחורה,Fem,Sing,True,597
644,בחורות,בחורה,Fem,Plur,True,138
645,בחילה,בחילה,Fem,Sing,False,125
646,בחילות,בחילה,Fem,Plur,False,400
647,בחילות,בחילה,Masc,Plur,False,23
648,בחילת,בחילה,Fem,Sing,False,2
649,בחינה,בחינה,Fem,Sing,False,19209
650,בחינות,בחינה,Fem,Plur,False,2545
651,בחינת,בחינה,Fem,Sing,False,12338
652,בחינתי,בחינה,Masc,Sing,False,4
653,בחירה,בחירה,Fem,Sing,False,9311
654,בחירות,בחירות,Fem,Plur,False,52922
655,בחירותי,בחירה,Fem,Plur,False,2
656,בחירת,בחירה,Fem,Sing,False,9381
657,בחישה,בחישה,Fem,Sing,False,17
658,בחן,בחן,Masc,Sing,False,184
659,בחני,בחן,Masc,Plur,False,66
660,בחני,בחן,Masc,Sing,False,174
661,בחנים,בחן,Masc,Plur,False,11
662,בטוחה,בטוח,Fem,Sing,False,8
663,בטול,בטול,Masc,Sing,False,18
664,בטון,בטון,Masc,Sing,False,3243
665,בטונים,בטון,Masc,Plur,False,33
666,בטן,בטן,Fem,Sing,False,1606
667,בטן,בטן,Masc,Sing,False,2627
668,בטנ,בטן,Fem,Sing,False,2
669,בטנ,בטן,Masc,Sing,False,361
670,בטני,בטן,Masc,Sing,False,5
671,בטנים,בטן,Masc,Plur,False,12
672,ביב,ביב,Masc,Sing,False,198
673,ביבים,ביב,Masc,Plur,False,38
674,ביוב,ביוב,Masc,Sing,False,911
675,ביובי,ביוב,Masc,Sing,False,7
676,ביובים,ביוב,Masc,Plur,False,3
677,ביומימיקרי,בי,Masc,Sing,False,3
678,ביוץ,ביוץ,Masc,Sing,False,350
679,ביזון,ביזון,Masc,Sing,True,335
680,ביזוני,ביזון,Masc,Plur,True,3
681,ביזונים,ביזון,Masc,Plur,True,249
682,ביט,ביט,Masc,Sing,False,1155
683,ביטי,ביט,Masc,Plur,False,2
684,ביטי,ביט,Masc,Sing,False,3
685,ביטים,ביט,Masc,Plur,False,480
686,ביי,בי,Masc,Plur,False,18
687,ביי,בי,Masc,Sing,False,7
688,בינוני,בינוני,Masc,Sing,False,30
689,ביס,ביס,Masc,Sing,False,281
690,בירה,בירה,Fem,Sing,False,12870
691,בירות,בירה,Fem,Plur,False,715
692,בירות,בירה,Fem,Sing,False,3
693,בירותי,בירה,Fem,Plur,False,22
694,בירותי,בירה,Masc,Plur,False,6
695,בירת,בירה,Fem,Sing,False,16344
696,בית,בית,Fem,Sing,False,10
697,בית,בית,Masc,Plur,False,32
698,בית,בית,Masc,Sing,False,396139
699,ביתים,בית,Masc,Plur,False,2
700,ביתן,ביתן,Masc,Sing,False,882
701,ביתנ,ביתן,Masc,Sing,False,6
702,ביתני,ביתן,Masc,Plur,False,153
703,ביתני,ביתן,Masc,Sing,False,4
704,ביתנים,ביתן,Masc,Plur,False,303
705,בכי,בכי,Masc,Sing,False,602
706,בכנות,בכנה,Fem,Sing,False,47
707,בלאי,בלאי,Masc,Plur,False,2
708,בלאי,בלאי,Masc,Sing,False,169
709,בלבול,בלבול,Masc,Sing,False,2028
710,בלבולי,בלבול,Masc,Plur,False,2
711,בלבולים,בלבול,Masc,Plur,False,8
712,בלוטה,בלוטה,Fem,Sing,False,396
713,בלוטות,בלוטה,Fem,Plur,False,1612
714,בלוטת,בלוטה,Fem,Sing,False,1499
715,בלויי,בלוי,Masc,Plur,False,3
716,בלויים,בלוי,Masc,Plur,False,2
717,בלוף,בלוף,Masc,Sing,False,9
718,בלופים,בלוף,Masc,Plur,False,4
719,בלוק,בלוק,Masc,Sing,False,1258
720,בלוקי,בלוק,Masc,Plur,False,26
721,בלוקים,בלוק,Masc,Plur,False,999
722,בלימה,בלימה,Fem,Sing,False,937
723,בלימת,בלימה,Fem,Sing,False,631
724,בלם,בלם,Masc,Sing,True,1465
725,בלמ,בלם,Masc,Sing,True,30
726,בלמה,בלם,Fem,Sing,True,2
727,בלמי,בלם,Masc,Plur,True,647
728,בלמים,בלם,Masc,Plur,True,733
729,בלשנות,בלשנות,Fem,Sing,False,1162
730,בן,בן,Masc,Sing,True,58810
731,בנ,בן,Masc,Sing,True,41939
732,בנאי,בנאי,Masc,Sing,True,145
733,בנאים,בנאי,Masc,Plur,True,230
734,בנות,בת,Fem,Plur,True,15510
735,בנותי,בת,Fem,Plur,True,1589
736,בני,בן,Masc,Plur,True,93497
737,בנים,בן,Masc,Plur,True,13174
738,בנין,בנין,Masc,Sing,False,2
739,בנינ,בנין,Masc,Sing,False,5
740,בניני,בנין,Masc,Plur,False,139
741,בנינים,בנין,Masc,Plur,False,97
742,בסיס,בסיס,Masc,Sing,False,32871
743,בסיסי,בסיס,Masc,Plur,False,1768
744,בסיסי,בסיס,Masc,Sing,False,14
745,בסיסים,בסיס,Masc,Plur,False,2069
746,בעיה,בעיה,Fem,Sing,False,8808
747,בעיוות,בעיה,Fem,Sing,False,2
748,בעיות,בעיה,Fem,Plur,False,18843
749,בעיותי,בעיה,Fem,Plur,False,345
750,בעיותי,בעיה,Masc,Plur,False,4
751,בעיית,בעיה,Fem,Sing,False,5265
752,בעית,בעיה,Fem,Sing,False,18
753,בעל,בעל,Masc,Sing,True,59333
754,בעלויות,בעלות,Fem,Plur,False,17
755,בעלות,בעלות,Fem,Plur,False,7828
756,בעלות,בעלות,Fem,Sing,False,19006
757,בעלותי,בעל,Masc,Plur,True,2
758,בעלי,בעל,Masc,Plur,True,68339
759,בעלים,בעלים,Masc,Plur,True,4997
760,בעלים,בעלים,Masc,Sing,True,268
761,בעלת,בעל,Fem,Sing,True,12875
762,בערות,בערות,Fem,Plur,False,4
763,בערות,בערות,Fem,Sing,False,188
764,בעת,בעת,Fem,Sing,False,461
765,בעת,בעת,Masc,Sing,False,3
766,בעתות,בעת,Fem,Plur,False,33
767,בץ,בץ,Masc,Sing,False,354
768,בצה,בצה,Fem,Sing,False,2
769,בצה,בצה,Masc,Sing,False,7
770,בצוע,בצוע,Masc,Sing,False,18
771,בצות,בצה,Masc,Sing,False,3
772,בצי,בץ,Masc,Plur,False,118
773,בצי,בץ,Masc,Sing,False,1599
774,בצים,בץ,Masc,Sing,False,5
775,בצל,בצל,Masc,Sing,False,763
776,בצלי,בצל,Masc,Plur,False,15
777,בצלי,בצל,Masc,Sing,False,2
778,בקור,בקור,Masc,Sing,False,6
779,בקורי,בקור,Masc,Sing,False,4
780,בקע,בקע,Masc,Sing,False,687
781,בקעה,בקעה,Fem,Sing,False,497
782,בקעות,בקעה,Fem,Plur,False,107
783,בקעים,בקע,Fem,Plur,False,2
784,בקעים,בקע,Masc,Plur,False,58
785,בקעת,בקע,Masc,Sing,False,4
786,בקעת,בקעה,Fem,Sing,False,929
787,בקר,בקר,Masc,Sing,True,4949
788,בקרי,בקר,Masc,Plur,True,413
789,בקרי,בקר,Masc,Sing,True,15
790,בקרים,בקר,Fem,Sing,True,2
791,בקרים,בקר,Masc,Plur,True,506
792,בקרים,בקר,Masc,Sing,True,2
793,בקשה,בקשה,Fem,Sing,False,6184
794,בקשות,בקשה,Fem,Plur,False,1913
795,בקשותי,בקשה,Fem,Plur,False,169
796,בקשי,בקשה,Masc,Plur,False,7
797,בקשי,בקשה,Masc,Sing,False,4
798,בקשיים,בקשה,Masc,Plur,False,83
799,בקשת,בקשה,Fem,Sing,False,6276
800,בקתה,בקתה,Fem,Sing,False,4
801,בר,בר,Masc,Sing,False,5229
802,ברבור,ברבור,Masc,Sing,True,533
803,ברבורים,ברבור,Masc,Plur,True,211
804,ברד,ברד,Masc,Sing,False,246
805,ברוטו,ברוטו,Masc,Sing,False,15
806,ברוש,ברוש,Masc,Sing,False,174
807,ברושיים,ברוש,Masc,Plur,False,28
808,ברושים,ברוש,Masc,Plur,False,124
809,ברז,ברז,Masc,Sing,False,266
810,ברזי,ברז,Masc,Plur,False,100
811,ברט,ברט,Masc,Sing,False,6
812,ברטי,ברט,Masc,Sing,False,2
813,בריאות,בריאות,Fem,Plur,False,7
814,בריאות,בריאות,Fem,Sing,False,25492
815,בריזה,בריזה,Fem,Sing,False,82
816,בריזת,בריזה,Fem,Sing,False,3
817,בריחה,בריחה,Fem,Sing,False,3188
818,בריחת,בריחה,Fem,Sing,False,1258
819,ברית,ברית,Fem,Sing,False,60802
820,בריתי,ברית,Masc,Sing,False,2
821,ברך,ברך,Fem,Sing,True,160
822,ברך,ברך,Masc,Sing,True,1141
823,ברכ,ברך,Fem,Sing,True,85
824,ברכ,ברך,Masc,Sing,True,500
825,ברכה,ברכה,Fem,Sing,False,3636
826,ברכות,ברכה,Fem,Plur,False,1576
827,ברכותי,ברכה,Fem,Plur,False,6
828,ברכותי,ברכה,Masc,Plur,False,2
829,ברכי,ברך,Fem,Plur,True,17
830,ברכי,ברך,Masc,Plur,True,329
831,ברכי,ברך,Masc,Sing,True,34
832,ברכים,ברך,Masc,Plur,True,5
833,ברכת,ברכה,Fem,Sing,False,2121
834,ברק,ברק,Masc,Sing,False,434
835,ברקי,ברק,Masc,Plur,False,3
836,ברקי,ברק,Masc,Sing,False,4
837,בררנות,בררנות,Fem,Sing,False,14
838,בשם,בשם,Masc,Sing,False,10
839,בשר,בשר,Masc,Sing,False,8186
840,בשרי,בשר,Masc,Sing,False,5
841,בשרים,בשר,Fem,Plur,False,4
842,בשרים,בשר,Fem,Sing,False,3
843,בשרים,בשר,Masc,Plur,False,48
844,בשרים,בשר,Masc,Sing,False,2
845,בת,בת,Fem,Sing,True,75576
846,בת,בת,Masc,Sing,True,6
847,בתולה,בתולה,Fem,Sing,True,957
848,בתולות,בתולה,Fem,Plur,True,137
849,בתולי,בתולים,Masc,Plur,True,14
850,בתולים,בתולים,Masc,Plur,True,162
851,בתולין,בתולין,Masc,Sing,False,39
852,בתולת,בתולה,Fem,Sing,True,50
853,בתי,בית,Masc,Plur,False,67275
854,בתי,בת,Masc,Sing,True,4
855,בתים,בית,Masc,Plur,False,15500
856,ג'וק,ג'וק,Masc,Sing,True,32
857,ג'וקים,ג'וק,Masc,Plur,True,20
858,ג'ירף,ג'ירף,Masc,Sing,True,198
859,ג'ירפה,ג'ירפה,Fem,Sing,True,90
860,ג'ירפות,ג'ירפה,Fem,Plur,True,127
861,ג'ירפי,ג'ירף,Masc,Sing,True,5
862,ג'ירפים,ג'ירף,Masc,Plur,True,13
863,ג'נדר,ג'נדר,Masc,Sing,False,2
864,גאויות,גאות,Fem,Plur,False,4
865,גאומטריה,גאומטריה,Fem,Sing,False,2553
866,גאומטריית,גאומטריה,Fem,Sing,False,94
867,גאומטרית,גאומטריה,Fem,Sing,False,9
868,גאות,גאות,Fem,Plur,False,375
869,גאות,גאות,Fem,Sing,False,825
870,גאות,גאות,Masc,Plur,False,53
871,גאות,גאות,Masc,Sing,False,87
872,גאלה,גאלה,Fem,Sing,False,67
873,גאלה,גאלה,Masc,Sing,False,39
874,גאלת,גאלה,Fem,Sing,False,9
875,גב,גב,Masc,Sing,False,8733
876,גבה,גבה,Fem,Sing,False,220
877,גבה,גבה,Masc,Sing,False,314
878,גבהי,גבה,Masc,Plur,False,37
879,גבהים,גבה,Masc,Plur,False,1648
880,גבו,גבה,Masc,Plur,False,209
881,גבו,גבה,Masc,Sing,False,89
882,גבוי,גבוי,Masc,Sing,False,2
883,גבול,גבול,Masc,Sing,False,23470
884,גבולות,גבול,Masc,Plur,False,12154
885,גבולותי,גבול,Fem,Plur,False,4
886,גבולותי,גבול,Masc,Plur,False,1995
887,גבולי,גבול,Masc,Plur,False,10
888,גבולי,גבול,Masc,Sing,False,2
889,גבולת,גבול,Fem,Sing,False,5
890,גבולתי,גבול,Masc,Sing,False,2
891,גבורה,גבורה,Fem,Sing,False,2297
892,גבורות,גבורה,Fem,Plur,False,193
893,גבורת,גבורה,Fem,Sing,False,659
894,גבותי,גב,Masc,Plur,False,5
895,גבי,גב,Masc,Plur,False,11019
896,גבי,גב,Masc,Sing,False,203
897,גביהים,גביה,Masc,Plur,False,4
898,גביות,גביה,Fem,Plur,False,7
899,גבים,גב,Masc,Plur,False,66
900,גבינה,גבינה,Fem,Sing,False,1947
901,גבינות,גבינה,Fem,Plur,False,824
902,גבינות,גבינה,Fem,Sing,False,2
903,גבינת,גבינה,Fem,Sing,False,486
904,גבנון,גבנון,Masc,Sing,False,15
905,גבנוני,גבנון,Masc,Plur,False,4
906,גבנונים,גבנון,Masc,Plur,False,3
907,גבס,גבס,Masc,Sing,False,829
908,גבסים,גבס,Masc,Plur,False,4
909,גבעה,גבעה,Fem,Sing,False,5757
910,גבעה,גבעה,Masc,Sing,False,2
911,גבעות,גבעה,Fem,Plur,False,3779
912,גבעותי,גבעה,Fem,Plur,False,2
913,גבעותי,גבעה,Masc,Plur,False,4
914,גבעת,גבעה,Fem,Sing,False,6118
915,גבר,גבר,Masc,Sing,True,7044
916,גברה,גבר,Fem,Sing,True,313
917,גברויות,גברות,Fem,Plur,False,7
918,גבריות,גבריות,Fem,Sing,False,2
919,גבריים,גבר,Masc,Plur,True,2
920,גברים,גבר,Masc,Plur,True,26380
921,גברת,גברת,Fem,Sing,True,4025
922,גבת,גבה,Fem,Sing,False,15
923,גג,גג,Masc,Sing,False,6005
924,גגון,גגון,Masc,Sing,False,22
925,גגונים,גגון,Masc,Plur,False,19
926,גגות,גג,Masc,Plur,False,782
927,גדוד,גדוד,Masc,Sing,False,18010
928,גדודי,גדוד,Masc,Plur,False,2169
929,גדודי,גדוד,Masc,Sing,False,2
930,גדודים,גדוד,Masc,Plur,False,2868
931,גדול,גדול,Masc,Sing,False,227
932,גדולותי,גדול,Masc,Plur,False,2
933,גדולי,גדול,Masc,Plur,False,3914
934,גדולים,גדול,Masc,Plur,False,15
935,גדי,גדי,Masc,Plur,True,526
936,גדי,גדי,Masc,Sing,True,419
937,גדיל,גדיל,Masc,Sing,False,653
938,גדילי,גדיל,Masc,Plur,False,122
939,גדילים,גדיל,Masc,Plur,False,235
940,גדר,גדר,Fem,Sing,False,5427
941,גדר,גדר,Masc,Sing,False,296
942,גדרות,גדר,Fem,Plur,False,2693
943,גדרי,גדר,Masc,Plur,False,210
944,גדרים,גדר,Masc,Plur,False,42
945,גדש,גדש,Masc,Sing,False,15
946,גדשי,גדש,Masc,Plur,False,10
947,גו,גוף,Masc,Sing,False,3
948,גואל,גואל,Masc,Sing,True,263
949,גואלי,גואל,Masc,Plur,True,52
950,גואלים,גואל,Masc,Plur,True,7
951,גובים,גבה,Masc,Plur,False,7
952,גובר,גבר,Masc,Sing,True,18
953,גוזל,גוזל,Masc,Sing,True,166
954,גוזלי,גוזל,Masc,Plur,True,116
955,גוזלים,גוזל,Masc,Plur,True,681
956,גול,גול,Masc,Sing,False,137
957,גולה,גולה,Fem,Sing,True,714
958,גולה,גולה,Masc,Sing,True,608
959,גולות,גול,Fem,Plur,False,164
960,גולים,גול,Masc,Plur,False,1016
961,גומי,גומי,Masc,Plur,False,4
962,גומי,גומי,Masc,Sing,False,2443
963,גון,גון,Masc,Sing,False,5
964,גונ,גון,Masc,Sing,False,2
965,גונו,גון,Masc,Sing,False,17
966,גוף,גוף,Masc,Sing,False,42242
967,גופ,גוף,Masc,Sing,False,7240
968,גופה,גופה,Fem,Sing,False,3645
969,גופה,גופה,Masc,Sing,False,5
970,גופו,גופה,Fem,Plur,False,2
971,גופו,גופה,Masc,Plur,False,40
972,גופו,גופה,Masc,Sing,False,727
973,גופות,גופה,Fem,Plur,False,3048
974,גופות,גופה,Masc,Plur,False,6
975,גופותי,גופה,Fem,Plur,False,727
976,גופותי,גופה,Masc,Plur,False,150
977,גופי,גוף,Masc,Plur,False,3348
978,גופי,גוף,Masc,Sing,False,40
979,גופיים,גוף,Masc,Plur,False,4
980,גופים,גוף,Masc,Plur,False,8270
981,גופת,גופה,Fem,Sing,False,4664
982,גופתו,גופה,Fem,Sing,False,2
983,גור,גור,Masc,Sing,True,2326
984,גורל,גורל,Masc,Sing,False,5150
985,גורלי,גורל,Masc,Sing,False,5
986,גורלים,גורל,Masc,Plur,False,3
987,גורם,גורם,Masc,Sing,False,10808
988,גורמ,גורם,Masc,Sing,False,6
989,גורמי,גורם,Masc,Plur,False,3760
990,גורמים,גורם,Masc,Plur,False,16726
991,גזע,גזע,Masc,Sing,False,7784
992,גזעי,גזע,Masc,Plur,False,643
993,גזעי,גזע,Masc,Sing,False,2
994,גזעים,גזע,Masc,Plur,False,1822
995,גזענות,גזענות,Fem,Sing,False,2557
996,גזרה,גזרה,Fem,Sing,False,2553
997,גזרות,גזרה,Fem,Plur,False,1254
998,גזרותי,גזרה,Fem,Plur,False,4
999,גזרותי,גזרה,Masc,Plur,False,9
1000,גזרת,גזרה,Fem,Sing,False,1993
1001,גחון,גחון,Masc,Sing,True,702
1002,גחונ,גחון,Masc,Sing,True,63
1003,גחונו,גחון,Masc,Sing,True,4
1004,גחל,גחל,Masc,Sing,False,4
1005,גחלי,גחל,Masc,Plur,False,7
1006,גחלים,גחל,Fem,Plur,False,29
1007,גחלים,גחל,Masc,Plur,False,199
1008,גיד,גיד,Masc,Sing,False,444
1009,גידים,גיד,Masc,Plur,False,481
1010,גיוס,גיוס,Masc,Sing,False,8796
1011,גיוסי,גיוס,Masc,Plur,False,90
1012,גיוסים,גיוס,Masc,Plur,False,66
1013,גיטרה,גיטרה,Fem,Sing,False,10488
1014,גיטרות,גיטרה,Fem,Plur,False,2211
1015,גיטרת,גיטרה,Fem,Sing,False,830
1016,גיס,גיס,Masc,Sing,False,1309
1017,גיסי,גיס,Masc,Plur,False,37
1018,גיסי,גיס,Masc,Sing,False,2
1019,גיסים,גיס,Masc,Plur,False,34
1020,גיר,גיר,Masc,Sing,False,2369
1021,גירי,גיר,Masc,Plur,False,14
1022,גירי,גיר,Masc,Sing,False,12
1023,גירים,גיר,Masc,Plur,False,36
1024,גישה,גישה,Fem,Sing,False,20561
1025,גישה,גישה,Masc,Sing,False,2
1026,גישות,גישה,Fem,Plur,False,3024
1027,גישותי,גישה,Fem,Plur,False,47
1028,גישת,גישה,Fem,Sing,False,4153
1029,גל,גל,Masc,Sing,False,13463
1030,גלה,גלה,Masc,Sing,False,21
1031,גלוח,גלוח,Masc,Sing,False,7
1032,גלוחי,גלוח,Masc,Plur,False,39
1033,גלוי,גלוי,Masc,Sing,False,222
1034,גלויה,גלוי,Fem,Sing,False,65
1035,גלויי,גלוי,Masc,Plur,False,9
1036,גלולה,גלולה,Fem,Sing,False,312
1037,גלולת,גלולה,Fem,Sing,False,88
1038,גלי,גל,Masc,Plur,False,4396
1039,גלי,גל,Masc,Sing,False,57
1040,גלים,גל,Masc,Plur,False,4891
1041,גלימה,גלימה,Fem,Sing,False,864
1042,גלימות,גלימה,Fem,Plur,False,331
1043,גלימותי,גלימה,Fem,Plur,False,6
1044,גלימותי,גלימה,Masc,Plur,False,9
1045,גלימת,גלימה,Fem,Sing,False,271
1046,גלית,גל,Masc,Sing,False,12
1047,גלם,גלם,Masc,Sing,True,2498
1048,גלמי,גלם,Masc,Plur,True,11
1049,גלמים,גלם,Masc,Plur,True,124
1050,גלעד,גלעד,Masc,Sing,False,94
1051,גלעדים,גלעד,Masc,Plur,False,7
1052,גלשן,גלשן,Masc,Sing,False,204
1053,גלשני,גלשן,Masc,Plur,False,58
1054,גלשני,גלשן,Masc,Sing,False,2
1055,גלשניים,גלשן,Masc,Plur,False,7
1056,גלשנים,גלשן,Masc,Plur,False,69
1057,גמגום,גמגום,Masc,Sing,False,270
1058,גמגומ,גמגום,Masc,Sing,False,6
